cpf,nome_completo,email,uf,dt_nascimento
67145217640,Joao Guilherme Abreu Bacelar,joãoguilherme.abreubacelar@icloud.com,PR,1959-01-27
67172322480,Maria Helena Abreu Bacelar,mariahelena.abreubacelar@hotmail.com,PE,1960-12-23
67187312491,Maria Julia Abreu Bacelar,mariajulia.abreubacelar@gmail.com,PI,1965-05-23
67192618488,Benjamin Abreu Bacelar,benjamin.abreubacelar@icloud.com,RJ,1957-12-06
67220669623,Marina Abreu Bacelar,marina.abreubacelar@gmail.com,RN,1984-06-22
67239305251,Derick Abreu Bacelar,derick.abreubacelar@icloud.com,RS,1983-08-01
67253504965,Clara Abreu Bacelar,clara.abreubacelar@hotmail.com,RO,1938-07-22
67267567586,Davi Miguel Abreu Bacelar,davimiguel.abreubacelar@gmail.com,RR,1982-03-30
67342095566,Kaique Abreu Bacelar,kaique.abreubacelar@icloud.com,SC,1983-10-26
67344162715,Kamilly Abreu Bacelar,kamilly.abreubacelar@outlook.com,AC,1983-07-28
67365745537,Adryan Abreu Bacelar,adryan.abreubacelar@icloud.com,AL,1968-05-16
67368047861,Rafaela Abreu Bacelar,rafaela.abreubacelar@hotmail.com,AP,1960-08-05
67394589056,Joao Lucas Abreu Bacelar,joãolucas.abreubacelar@hotmail.com,AM,1967-08-10
67452401731,Maria Valentina Abreu Bacelar,mariavalentina.abreubacelar@icloud.com,BA,1957-10-08
67474580368,Maria Clara Abreu Bacelar,mariaclara.abreubacelar@gmail.com,CE,1947-04-18
67492061886,Olivia Abreu Bacelar,olivia.abreubacelar@outlook.com,DF,1978-11-25
67547564024,Carolina Abreu Bacelar,carolina.abreubacelar@gmail.com,ES,1985-05-23
67562346223,Ana Beatriz Abreu Bacelar,anabeatriz.abreubacelar@outlook.com,GO,1983-06-10
67616720453,Maria Luiza Abreu Bacelar,marialuiza.abreubacelar@gmail.com,MA,1983-04-19
67620262033,Breno Abreu Bacelar,breno.abreubacelar@gmail.com,MT,1984-07-19
67730051345,Larissa Abreu Bacelar,larissa.abreubacelar@outlook.com,MS,1982-11-28
67776588926,Bryan Abreu Bacelar,bryan.abreubacelar@hotmail.com,MG,1985-08-01
67793155541,Stella Abreu Bacelar,stella.abreubacelar@outlook.com,PA,1984-01-12
67829343481,Julia Abreu Bacelar,julia.abreubacelar@hotmail.com,PB,1984-01-20
67839668335,Heloise Abreu Bacelar,heloise.abreubacelar@hotmail.com,PR,1985-09-21
67869503048,Mariana Abreu Bacelar,mariana.abreubacelar@icloud.com,PE,1984-08-20
67898469894,Theo Abreu Bacelar,theo.abreubacelar@icloud.com,PI,1985-01-05
67902493055,Joana Abreu Bacelar,joana.abreubacelar@icloud.com,RJ,1969-03-24
67905948423,Caroline Abreu Bacelar,caroline.abreubacelar@gmail.com,RN,1956-01-22
67979022279,Isadora Abreu Bacelar,isadora.abreubacelar@outlook.com,RS,1965-07-07
68005771095,Henrique Abreu Bacelar,henrique.abreubacelar@icloud.com,RO,1960-03-04
68054608228,Bella Abreu Bacelar,bella.abreubacelar@icloud.com,RR,1954-12-13
68076803463,Fernando Abreu Bacelar,fernando.abreubacelar@icloud.com,SC,1983-07-19
68128466833,Benjamin Abreu Bacelar,benjamin.abreubacelar@outlook.com,AC,1984-06-26
68142782300,Joao Paulo Abreu Bacelar,joãopaulo.abreubacelar@gmail.com,AL,1985-05-15
68302159676,Maria Valentina Abreu Bacelar,mariavalentina.abreubacelar@gmail.com,AP,1983-12-20
68342871242,Caua Abreu Bacelar,cauã.abreubacelar@gmail.com,AM,1983-06-26
68366469277,Olivia Abreu Bacelar,olivia.abreubacelar@icloud.com,BA,1983-10-21
68381622258,Ana Livia Abreu Bacelar,analivia.abreubacelar@outlook.com,CE,1984-04-04
68480681685,William  Abreu Bacelar,william .abreubacelar@outlook.com,DF,1964-06-20
68530126128,Maria Luisa Abreu Bacelar,marialuisa.abreubacelar@outlook.com,ES,1965-05-22
68536098811,Jose Abreu Bacelar,jose.abreubacelar@outlook.com,GO,1962-10-03
68582105564,Otto Abreu Bacelar,otto.abreubacelar@outlook.com,MA,1985-07-31
68594709013,Luiz Henrique Abreu Bacelar,luizhenrique.abreubacelar@hotmail.com,MT,1983-08-08
68613281130,Bruna Abreu Bacelar,bruna.abreubacelar@gmail.com,MS,1971-09-16
68628920593,Bella Abreu Bacelar,bella.abreubacelar@outlook.com,MG,1985-04-22
68691059477,Benicio Abreu Bacelar,benicio.abreubacelar@outlook.com,PA,1984-07-18
68764902657,Davi Lucas Abreu Bacelar,davilucas.abreubacelar@outlook.com,PB,1973-02-10
68770821808,Mirella Abreu Bacelar,mirella.abreubacelar@outlook.com,PR,1980-06-13
68782220606,Levi Abreu Bacelar,levi.abreubacelar@outlook.com,PE,1943-01-09
68822207431,Eloa Abreu Bacelar,eloa.abreubacelar@gmail.com,PI,1955-10-06
68866512909,Rafaela Abreu Bacelar,rafaela.abreubacelar@hotmail.com,RJ,1946-07-25
68929485774,Maria Luiza Abreu Bacelar,marialuiza.abreubacelar@hotmail.com,RN,1983-01-22
68939348448,Vitor Abreu Bacelar,vitor.abreubacelar@icloud.com,RS,1984-05-12
69107445940,Joao Miguel Abreu Bacelar,joãomiguel.abreubacelar@gmail.com,RO,1984-03-13
69118704423,Caleb Abreu Bacelar,caleb.abreubacelar@outlook.com,RR,1985-09-04
69129521805,Mariah Abreu Bacelar,mariah.abreubacelar@icloud.com,SC,1984-02-09
69228071095,Daniel Abreu Bacelar,daniel.abreubacelar@gmail.com,AC,1981-10-20
69240673809,Giovanni  Abreu Bacelar,giovanni .abreubacelar@gmail.com,AL,1984-01-23
69305753659,Camila Abreu Bacelar,camila.abreubacelar@outlook.com,AP,1963-09-23
69367657393,Ana Laura Abreu Bacelar,analaura.abreubacelar@icloud.com,AM,1985-06-07
69424555436,Lorenzo Abreu Bacelar,lorenzo.abreubacelar@icloud.com,BA,1983-11-29
69498387847,Joao Paulo Abreu Bacelar,joãopaulo.abreubacelar@outlook.com,CE,1983-10-17
69559151201,Felipe Abreu Bacelar,felipe.abreubacelar@hotmail.com,DF,1971-12-21
69583300285,Bernardo Abreu Bacelar,bernardo.abreubacelar@gmail.com,ES,1985-12-30
69595160420,Augusto Abreu Bacelar,augusto.abreubacelar@gmail.com,GO,1982-05-19
69693589838,Alice Abreu Bacelar,alice.abreubacelar@outlook.com,MA,1957-06-08
69741298141,Rodrigo Abreu Bacelar,rodrigo.abreubacelar@gmail.com,MT,1965-02-17
69745548600,Luiza Abreu Bacelar,luiza.abreubacelar@gmail.com,MS,1956-11-09
69859120401,Mirella Abreu Bacelar,mirella.abreubacelar@hotmail.com,MG,1984-06-28
69868296675,Otavio Abreu Bacelar,otavio.abreubacelar@gmail.com,PA,1984-05-01
69895818399,Bruno Abreu Bacelar,bruno.abreubacelar@outlook.com,PB,1984-04-18
69924147468,Henry  Abreu Bacelar,henry .abreubacelar@hotmail.com,PR,1983-12-22
69974746974,Otto Abreu Bacelar,otto.abreubacelar@gmail.com,PE,1984-09-17
70068294286,Raul Abreu Bacelar,raul.abreubacelar@hotmail.com,PI,1952-03-01
70148083231,Giovanni  Abreu Bacelar,giovanni .abreubacelar@icloud.com,RJ,1965-02-18
70212486548,Larissa Abreu Bacelar,larissa.abreubacelar@icloud.com,RN,1964-06-23
70253043603,Heloise Abreu Bacelar,heloise.abreubacelar@outlook.com,RS,1959-05-05
70287966317,Isabel Abreu Bacelar,isabel.abreubacelar@gmail.com,RO,1985-10-08
70343491741,Bento Abreu Bacelar,bento.abreubacelar@gmail.com,RR,1984-07-01
70355163584,Benicio Abreu Bacelar,benicio.abreubacelar@hotmail.com,SC,1983-06-08
70370748083,Esther Abreu Bacelar,esther.abreubacelar@gmail.com,AC,1982-02-24
70390720603,Leticia Abreu Bacelar,leticia.abreubacelar@hotmail.com,AL,1975-12-01
70419417932,Giovanni  Abreu Bacelar,giovanni .abreubacelar@icloud.com,AP,1978-02-27
70448518239,Gael Abreu Bacelar,gael.abreubacelar@gmail.com,AM,1931-10-01
70461799420,Maria Vitoria Abreu Bacelar,mariavitoria.abreubacelar@icloud.com,BA,1964-11-15
70492980505,Davi Abreu Bacelar,davi.abreubacelar@hotmail.com,CE,1968-07-26
70541985984,Antonio Abreu Bacelar,antonio.abreubacelar@hotmail.com,DF,1965-08-29
70575659878,Henry Abreu Bacelar,henry.abreubacelar@gmail.com,ES,1959-11-10
70636452652,Agatha Abreu Bacelar,agatha.abreubacelar@hotmail.com,GO,1951-12-17
70641401685,Leonardo Abreu Bacelar,leonardo.abreubacelar@hotmail.com,MA,1953-02-05
70695515799,Mirella Abreu Bacelar,mirella.abreubacelar@hotmail.com,MT,1983-06-25
70706846484,Giovanna Abreu Bacelar,giovanna.abreubacelar@outlook.com,MS,1985-09-18
70885410804,Nicole Abreu Bacelar,nicole.abreubacelar@hotmail.com,MG,1981-11-26
70921412542,Isabella Abreu Bacelar,isabella.abreubacelar@outlook.com,PA,1983-05-24
70931538706,Thiago Abreu Bacelar,thiago.abreubacelar@hotmail.com,PB,1982-06-16
70953446390,Luiz Henrique Abreu Bacelar,luizhenrique.abreubacelar@icloud.com,PR,1983-05-08
70958220398,Leticia Abreu Bacelar,leticia.abreubacelar@gmail.com,PE,1960-06-17
71042297088,Eduardo Abreu Bacelar,eduardo.abreubacelar@gmail.com,PI,1965-06-14
71042784861,icaro  Abreu Bacelar,icaro .abreubacelar@icloud.com,RJ,1966-09-04
71052024585,Carlos Eduardo Abreu Bacelar,carloseduardo.abreubacelar@outlook.com,RN,1951-07-28
71121069249,Diogo Abreu Bacelar,diogo.abreubacelar@outlook.com,RS,1946-10-05
71122194601,Julia Abreu Bacelar,julia.abreubacelar@outlook.com,RO,1985-03-24
71161016225,Daniel Abreu Bacelar,daniel.abreubacelar@outlook.com,RR,1984-06-27
71217969224,Valentina Abreu Bacelar,valentina.abreubacelar@outlook.com,SC,1984-06-04
71245006520,Olivia Abreu Bacelar,olivia.abreubacelar@gmail.com,AC,1971-01-20
71270524103,Alana Abreu Bacelar,alana.abreubacelar@outlook.com,AL,1984-09-17
71288653270,Ana Carolina Abreu Bacelar,anacarolina.abreubacelar@hotmail.com,AP,1984-02-25
71303010625,Olivia Abreu Bacelar,olivia.abreubacelar@outlook.com,AM,1984-09-04
71400498504,Clarice Abreu Bacelar,clarice.abreubacelar@outlook.com,BA,1963-05-30
71400817961,Maria Fernanda Abreu Bacelar,mariafernanda.abreubacelar@outlook.com,CE,1969-05-26
71444557696,Francisco Abreu Bacelar,francisco.abreubacelar@icloud.com,DF,1967-10-20
71476165540,icaro Abreu Bacelar,icaro.abreubacelar@icloud.com,ES,1965-02-28
71486175488,Joao Guilherme Abreu Bacelar,joãoguilherme.abreubacelar@icloud.com,GO,1983-12-15
71526445465,Nomes Abreu Bacelar,nomes.abreubacelar@outlook.com,MA,1981-02-20
71586169669,Tomas Abreu Bacelar,tomas.abreubacelar@hotmail.com,MT,1985-07-11
71612629288,Yasmin Abreu Bacelar,yasmin.abreubacelar@icloud.com,MS,1983-12-19
71652405128,Rafael Abreu Bacelar,rafael.abreubacelar@outlook.com,MG,1983-03-13
71780649064,Oliver Abreu Bacelar,oliver.abreubacelar@icloud.com,PA,1985-12-03
71788354110,Adryan Abreu Bacelar,adryan.abreubacelar@hotmail.com,PB,1985-12-12
71788936058,Ayla Sophia Abreu Bacelar,aylasophia.abreubacelar@outlook.com,PR,1979-12-05
71790942081,Yan Abreu Bacelar,yan.abreubacelar@gmail.com,PE,1982-10-06
71795234146,Jade Abreu Bacelar,jade.abreubacelar@outlook.com,PI,1984-10-16
71809169246,Liz Abreu Bacelar,liz.abreubacelar@outlook.com,RJ,1984-09-09
71861046918,Emanuel Abreu Bacelar,emanuel.abreubacelar@icloud.com,RN,1980-12-23
71892691806,Theo Abreu Bacelar,theo.abreubacelar@gmail.com,RS,1984-05-18
71893496357,Jade Abreu Bacelar,jade.abreubacelar@outlook.com,RO,1963-11-27
71949103835,Eloa Abreu Bacelar,eloa.abreubacelar@outlook.com,RR,1984-11-01
71970893375,Joao Gabriel Abreu Bacelar,joãogabriel.abreubacelar@outlook.com,SC,1984-02-22
71989540040,Perola Abreu Bacelar,perola.abreubacelar@icloud.com,AC,1961-07-27
72028282882,Ryan Abreu Bacelar,ryan.abreubacelar@icloud.com,AL,1960-10-07
72043855627,Henry  Abreu Bacelar,henry .abreubacelar@icloud.com,AP,1954-01-30
72049873354,Maria Sophia Abreu Bacelar,mariasophia.abreubacelar@hotmail.com,AM,1954-08-01
72115759844,Theo Abreu Bacelar,theo.abreubacelar@outlook.com,BA,1960-01-12
72122170413,Renan Abreu Bacelar,renan.abreubacelar@gmail.com,CE,1977-03-29
72138520266,Yan Abreu Bacelar,yan.abreubacelar@outlook.com,DF,1984-06-10
72147792216,Bianca Abreu Bacelar,bianca.abreubacelar@outlook.com,ES,1984-12-02
72241902804,Miguel Abreu Bacelar,miguel.abreubacelar@gmail.com,GO,1984-05-17
72242673771,Mirella Abreu Bacelar,mirella.abreubacelar@outlook.com,MA,1983-03-25
72257411243,Maria Heloisa Abreu Bacelar,mariaheloisa.abreubacelar@icloud.com,MT,1977-04-07
72328185476,Maria Liz Abreu Bacelar,marializ.abreubacelar@icloud.com,MS,1983-06-30
72351166201,Joaquim Abreu Bacelar,joaquim.abreubacelar@icloud.com,MG,1961-09-09
72443327406,William  Abreu Bacelar,william .abreubacelar@hotmail.com,PA,1940-01-04
72489508227,Joao Vitor Abreu Bacelar,joãovitor.abreubacelar@gmail.com,PB,1959-11-22
72534322769,Liz Abreu Bacelar,liz.abreubacelar@gmail.com,PR,1961-10-04
72548468226,Luan Abreu Bacelar,luan.abreubacelar@hotmail.com,PE,1949-10-18
72603800029,Kaue  Abreu Bacelar,kaue .abreubacelar@icloud.com,PI,1985-08-14
72689890972,Francisco Abreu Bacelar,francisco.abreubacelar@gmail.com,RJ,1983-02-24
72769226831,Ravi Abreu Bacelar,ravi.abreubacelar@hotmail.com,RN,1963-05-31
72815720225,Nicole Abreu Bacelar,nicole.abreubacelar@gmail.com,RS,1966-05-28
72845643024,Maria Liz Abreu Bacelar,marializ.abreubacelar@hotmail.com,RO,1958-07-25
72881289169,Henry Abreu Bacelar,henry.abreubacelar@hotmail.com,RR,1938-06-21
72899894002,Joao Miguel Abreu Bacelar,joãomiguel.abreubacelar@outlook.com,SC,1947-10-13
72940521459,Jade Abreu Bacelar,jade.abreubacelar@gmail.com,AC,1985-06-01
73041905454,Aurora Abreu Bacelar,aurora.abreubacelar@hotmail.com,AL,1984-02-29
73058162209,Davi Lucas Abreu Bacelar,davilucas.abreubacelar@icloud.com,AP,1983-07-08
73096113325,Ana Sophia Abreu Bacelar,anasophia.abreubacelar@icloud.com,AM,1981-03-27
73105061951,Ayla Abreu Bacelar,ayla.abreubacelar@gmail.com,BA,1982-06-17
73106665939,Luana Abreu Bacelar,luana.abreubacelar@hotmail.com,CE,1982-09-20
73118070293,Fernanda Abreu Bacelar,fernanda.abreubacelar@outlook.com,DF,1984-05-19
73185060967,Vicente Abreu Bacelar,vicente.abreubacelar@outlook.com,ES,1982-12-28
73465140277,Heloise Abreu Bacelar,heloise.abreubacelar@outlook.com,GO,1983-03-28
73499138550,Davi Lucca Abreu Bacelar,davilucca.abreubacelar@hotmail.com,MA,1983-05-01
73534486035,Benjamin Abreu Bacelar,benjamin.abreubacelar@outlook.com,MT,1985-06-27
73600087500,Raul Abreu Bacelar,raul.abreubacelar@hotmail.com,MS,1985-07-11
73654649624,Leonardo Abreu Bacelar,leonardo.abreubacelar@outlook.com,MG,1977-04-23
73710071330,Davi Luiz  Abreu Bacelar,daviluiz .abreubacelar@gmail.com,PA,1966-05-01
73744420092,Eloa Abreu Bacelar,eloa.abreubacelar@outlook.com,PB,1972-01-09
73775817067,Ravi Abreu Bacelar,ravi.abreubacelar@icloud.com,PR,1975-01-03
73790957825,Luiz Henrique Abreu Bacelar,luizhenrique.abreubacelar@outlook.com,PE,1984-05-04
73844732160,Caroline Abreu Bacelar,caroline.abreubacelar@icloud.com,PI,1984-04-17
73858246401,Luiz Felipe Abreu Bacelar,luizfelipe.abreubacelar@gmail.com,RJ,1957-02-20
73889961773,Beatriz Abreu Bacelar,beatriz.abreubacelar@outlook.com,RN,1968-06-22
73956216635,Joao Abreu Bacelar,joão.abreubacelar@hotmail.com,RS,1958-07-24
74035429437,Jose Abreu Bacelar,jose.abreubacelar@outlook.com,RO,1963-03-23
74045661996,Ryan Abreu Bacelar,ryan.abreubacelar@gmail.com,RR,1962-12-09
74069655877,Ana Julia Abreu Bacelar,anajulia.abreubacelar@gmail.com,SC,1960-09-05
74096124446,Leticia Abreu Bacelar,leticia.abreubacelar@icloud.com,AC,1954-01-22
74105890214,Caleb Abreu Bacelar,caleb.abreubacelar@icloud.com,AL,1978-04-15
74113959533,Fernando Abreu Bacelar,fernando.abreubacelar@icloud.com,AP,1985-11-02
74285579761,Maria Heloisa Abreu Bacelar,mariaheloisa.abreubacelar@gmail.com,AM,1983-05-07
74324338555,Pedro Lucas Abreu Bacelar,pedrolucas.abreubacelar@hotmail.com,BA,1984-01-26
74383010389,Ana Livia Abreu Bacelar,analivia.abreubacelar@gmail.com,CE,1984-03-11
74430774201,Elisa Abreu Bacelar,elisa.abreubacelar@hotmail.com,DF,1983-07-12
74512857825,Maria Fernanda Abreu Bacelar,mariafernanda.abreubacelar@outlook.com,ES,1985-07-23
74515281983,Vinicius Abreu Bacelar,vinicius.abreubacelar@icloud.com,GO,1959-08-10
74546856731,Ana Sophia Abreu Bacelar,anasophia.abreubacelar@outlook.com,MA,1943-07-26
74555510365,Benjamin Abreu Bacelar,benjamin.abreubacelar@outlook.com,MT,1965-04-08
74561745991,Ana Julia Abreu Bacelar,anajulia.abreubacelar@hotmail.com,MS,1962-11-26
74565144301,Maria Vitoria Abreu Bacelar,mariavitoria.abreubacelar@gmail.com,MG,1923-08-16
74590795688,icaro Abreu Bacelar,icaro.abreubacelar@gmail.com,PA,1951-07-14
74609827249,Anthony Abreu Bacelar,anthony.abreubacelar@outlook.com,PB,1950-02-02
74681165499,Maria Vitoria Abreu Bacelar,mariavitoria.abreubacelar@gmail.com,PR,1985-10-22
74690834945,Julia Abreu Bacelar,julia.abreubacelar@outlook.com,PE,1984-10-30
74717900678,Lais Abreu Bacelar,lais.abreubacelar@hotmail.com,PI,1983-04-02
74732987512,Murilo Abreu Bacelar,murilo.abreubacelar@gmail.com,RJ,1978-12-23
74834707340,Bruno Abreu Bacelar,bruno.abreubacelar@outlook.com,RN,1985-05-07
74883827187,Andre Abreu Bacelar,andre.abreubacelar@gmail.com,RS,1981-11-11
74908779131,Anthony Abreu Bacelar,anthony.abreubacelar@icloud.com,RO,1985-10-21
74932238897,Joao Miguel Abreu Bacelar,joãomiguel.abreubacelar@gmail.com,RR,1958-06-15
74943325656,Murilo Abreu Bacelar,murilo.abreubacelar@gmail.com,SC,1965-06-08
74984000366,Nathalia Abreu Bacelar,nathalia.abreubacelar@outlook.com,AC,1952-07-20
75126539808,Igor Abreu Bacelar,igor.abreubacelar@outlook.com,AL,1985-12-02
75145962487,Valentim Abreu Bacelar,valentim.abreubacelar@outlook.com,AP,1983-11-22
75212431259,Luiz Miguel Abreu Bacelar,luizmiguel.abreubacelar@icloud.com,AM,1983-11-01
75227614935,Alice Abreu Bacelar,alice.abreubacelar@hotmail.com,BA,1984-11-27
75255282792,Gabrielly Abreu Bacelar,gabrielly.abreubacelar@icloud.com,CE,1985-09-16
75280719636,Heloise Abreu Bacelar,heloise.abreubacelar@outlook.com,DF,1982-10-13
75326443487,Ana Beatriz Abreu Bacelar,anabeatriz.abreubacelar@hotmail.com,ES,1983-09-17
75350680434,Mikaela Abreu Bacelar,mikaela.abreubacelar@hotmail.com,GO,1965-03-04
75390617980,Caio Abreu Bacelar,caio.abreubacelar@gmail.com,MA,1968-09-22
75419972083,Davi Lucca Abreu Bacelar,davilucca.abreubacelar@outlook.com,MT,1965-10-01
75479077235,Ana Sophia Abreu Bacelar,anasophia.abreubacelar@hotmail.com,MS,1956-08-01
75491027788,Maria Elisa Abreu Bacelar,mariaelisa.abreubacelar@outlook.com,MG,1984-06-21
75508701154,Lis Abreu Bacelar,lis.abreubacelar@gmail.com,PA,1940-03-27
75720456785,Bento Abreu Bacelar,bento.abreubacelar@icloud.com,PB,1957-08-01
75721611489,Antonio Abreu Bacelar,antonio.abreubacelar@hotmail.com,PR,1985-01-08
75759487105,Joana Abreu Bacelar,joana.abreubacelar@hotmail.com,PE,1985-12-11
75800288291,Arthur Henrique Abreu Bacelar,arthurhenrique.abreubacelar@icloud.com,PI,1983-04-17
75825145085,Maria Isis Abreu Bacelar,mariaisis.abreubacelar@icloud.com,RJ,1959-12-02
75826286625,Mariah Abreu Bacelar,mariah.abreubacelar@gmail.com,RN,1964-05-27
75842888752,Luan Abreu Bacelar,luan.abreubacelar@outlook.com,RS,1984-11-06
75901872893,Alana Abreu Bacelar,alana.abreubacelar@gmail.com,RO,1974-12-28
75929333993,Caroline Abreu Bacelar,caroline.abreubacelar@outlook.com,RR,1984-04-25
76008053705,Luiza Abreu Bacelar,luiza.abreubacelar@icloud.com,SC,1983-04-02
76039821869,Olivia Abreu Bacelar,olivia.abreubacelar@gmail.com,AC,1985-07-31
76048225310,Matheus Abreu Bacelar,matheus.abreubacelar@hotmail.com,AL,1985-04-27
76062389413,Maria Clara Abreu Bacelar,mariaclara.abreubacelar@outlook.com,AP,1983-03-06
76103298644,Anthony Gabriel Abreu Bacelar,anthonygabriel.abreubacelar@icloud.com,AM,1983-02-20
76105190291,Ayla Abreu Bacelar,ayla.abreubacelar@outlook.com,BA,1960-06-05
76132844838,Nathalia Abreu Bacelar,nathalia.abreubacelar@icloud.com,CE,1954-01-10
76140178314,Antonio Abreu Bacelar,antonio.abreubacelar@hotmail.com,DF,1955-02-06
76144085092,Luiz Felipe Abreu Bacelar,luizfelipe.abreubacelar@gmail.com,ES,1985-12-03
76187146418,Anthony Gabriel Abreu Bacelar,anthonygabriel.abreubacelar@hotmail.com,GO,1985-11-01
76276851200,Agatha Abreu Bacelar,agatha.abreubacelar@outlook.com,MA,1982-05-13
76355353574,Rodrigo Abreu Bacelar,rodrigo.abreubacelar@hotmail.com,MT,1985-02-01
76419053409,Leticia Abreu Bacelar,leticia.abreubacelar@gmail.com,MS,1976-05-05
76565168270,Ana Laura Abreu Bacelar,analaura.abreubacelar@gmail.com,MG,1985-09-02
76593194365,Bruno Abreu Bacelar,bruno.abreubacelar@outlook.com,PA,1982-03-15
76614547339,Vitoria Abreu Bacelar,vitoria.abreubacelar@gmail.com,PB,1985-09-08
76712603801,Lorenzo Abreu Bacelar,lorenzo.abreubacelar@outlook.com,PR,1985-12-05
76762650426,Joao Lucas Abreu Bacelar,joãolucas.abreubacelar@outlook.com,PE,1984-07-29
76772523586,Vinicius Abreu Bacelar,vinicius.abreubacelar@outlook.com,PI,1984-05-02
76775054862,Esther Abreu Bacelar,esther.abreubacelar@outlook.com,RJ,1983-04-06
76780333251,Stefany Abreu Bacelar,stefany.abreubacelar@icloud.com,RN,1985-11-16
76830683773,Milena Abreu Bacelar,milena.abreubacelar@gmail.com,RS,1983-05-14
76838466650,Gustavo Abreu Bacelar,gustavo.abreubacelar@icloud.com,RO,1981-09-29
76881590341,Davi Lucas Abreu Bacelar,davilucas.abreubacelar@hotmail.com,RR,1985-04-08
76919132167,Lucas Abreu Bacelar,lucas.abreubacelar@hotmail.com,SC,1963-10-25
77124828524,Thiago Abreu Bacelar,thiago.abreubacelar@icloud.com,AC,1953-04-25
77197542666,Matheus Abreu Bacelar,matheus.abreubacelar@outlook.com,AL,1958-05-12
77197698754,Pedro Miguel Abreu Bacelar,pedromiguel.abreubacelar@outlook.com,AP,1955-08-02
77207799515,Theodoro Abreu Bacelar,theodoro.abreubacelar@icloud.com,AM,1943-10-01
77208725627,Heloise Abreu Bacelar,heloise.abreubacelar@hotmail.com,BA,1984-04-26
77249403432,Ricardo Abreu Bacelar,ricardo.abreubacelar@gmail.com,CE,1950-09-28
77253759710,Davi Lucca Abreu Bacelar,davilucca.abreubacelar@icloud.com,DF,1984-12-21
77265859545,Theo Abreu Bacelar,theo.abreubacelar@hotmail.com,ES,1985-01-15
77454236086,icaro  Abreu Bacelar,icaro .abreubacelar@icloud.com,GO,1984-03-07
77470419561,Ana Clara Abreu Bacelar,anaclara.abreubacelar@gmail.com,MA,1984-09-20
77484462690,Luiz Henrique Abreu Bacelar,luizhenrique.abreubacelar@gmail.com,MT,1984-11-08
77503351495,Lorenzo Abreu Bacelar,lorenzo.abreubacelar@icloud.com,MS,1960-07-31
77506167227,Luiz Miguel Abreu Bacelar,luizmiguel.abreubacelar@outlook.com,MG,1962-06-13
77569887829,Joao Paulo Abreu Bacelar,joãopaulo.abreubacelar@hotmail.com,PA,1970-05-16
77653574880,Davi Luiz  Abreu Bacelar,daviluiz .abreubacelar@gmail.com,PB,1951-05-22
77753870470,Nicolas Abreu Bacelar,nicolas.abreubacelar@hotmail.com,PR,1959-09-09
77770354468,Davi Lucca Abreu Bacelar,davilucca.abreubacelar@gmail.com,PE,1959-03-20
